sep=;
purchase_id;purchase_timestamp;delivery_timestamp;delivery_company
24230;2021-02-26T11:37:22;2021-03-02T11:40:09;360
24231;2021-03-10T11:10:00;2021-03-13T11:13:02;360
24232;2021-02-27T10:33:01;2021-03-01T10:33:41;516
24233;2021-04-07T16:52:11;2021-04-12T16:56:00;360
24234;2021-04-07T10:56:05;2021-04-10T11:00:35;620
24235;2021-04-08T12:43:33;2021-04-13T12:46:59;360
24236;2021-02-28T07:27:15;2021-03-04T07:29:26;516
24237;2021-02-08T07:28:56;2021-02-11T07:33:40;360
24238;2021-04-14T19:24:33;2021-04-18T19:28:22;620
24239;2021-02-25T08:31:17;2021-02-27T08:35:08;516
24240;2021-02-11T17:17:26;2021-02-13T17:20:45;620
24241;2021-02-02T20:24:27;2021-02-05T20:25:45;620
24242;2021-01-04T19:08:28;2021-01-08T19:12:39;360
24243;2021-03-12T11:05:22;2021-03-14T11:07:49;516
24244;2021-03-22T20:56:03;2021-03-26T20:58:24;360
24245;2021-01-01T21:28:24;2021-01-05T21:32:12;620
24246;2021-04-06T02:13:55;2021-04-09T02:15:01;620
24247;2021-02-16T10:50:29;2021-02-21T10:53:13;360
24248;2021-04-11T00:45:48;2021-04-15T00:47:24;516
24249;2021-04-02T14:52:59;2021-04-06T14:56:41;360
24250;2021-03-24T08:04:10;2021-03-26T08:07:56;516
24251;2021-03-27T21:53:48;2021-03-30T21:58:38;516
24252;2021-03-09T01:39:57;2021-03-13T01:40:41;620
24253;2021-03-29T20:33:11;2021-04-01T20:34:38;360
24254;2021-02-13T01:43:11;2021-02-18T01:47:52;360
24255;2021-01-20T06:29:59;2021-01-25T06:33:48;620
24256;2021-03-26T10:37:51;2021-03-31T10:41:12;360
24257;2021-03-30T16:22:42;2021-04-03T16:26:58;620
24258;2021-02-26T07:01:32;2021-03-03T07:02:20;620
24259;2021-01-22T21:01:02;2021-01-26T21:05:58;620
24260;2021-02-20T09:39:01;2021-02-23T09:40:03;516
24261;2021-04-02T12:14:00;2021-04-07T12:15:24;360
24262;2021-03-19T19:05:57;2021-03-22T19:08:47;516
24263;2021-01-20T14:49:52;2021-01-22T14:53:37;360
24264;2021-03-06T06:08:30;2021-03-09T06:12:10;620
24265;2021-02-21T04:48:08;2021-02-25T04:50:57;516
24266;2021-01-21T14:54:32;2021-01-25T14:59:10;620
24267;2021-04-02T16:21:54;2021-04-04T16:23:21;516
24268;2021-02-02T10:16:24;2021-02-07T10:20:16;360
24269;2021-03-03T05:15:46;2021-03-05T05:18:48;516
24270;2021-02-23T06:31:42;2021-02-27T06:36:40;620
24271;2021-01-22T17:28:22;2021-01-26T17:29:46;516
24272;2021-02-14T11:46:45;2021-02-18T11:47:09;360
24273;2021-03-16T08:42:28;2021-03-18T08:47:03;620
24274;2021-03-04T17:31:23;2021-03-07T17:31:44;516
24275;2021-02-22T18:31:56;2021-02-24T18:34:29;620
24276;2021-03-05T10:42:45;2021-03-09T10:45:39;620
24277;2021-03-02T06:02:00;2021-03-07T06:03:51;620
24278;2021-02-10T01:45:07;2021-02-14T01:48:40;516
24279;2021-03-13T12:44:51;2021-03-15T12:48:02;620
24280;2021-02-24T18:10:22;2021-03-01T18:11:36;360
24281;2021-01-02T12:32:02;2021-01-06T12:32:12;360
24282;2021-04-07T19:28:43;2021-04-09T19:33:19;516
24283;2021-01-02T09:08:00;2021-01-06T09:11:51;360
24284;2021-01-30T06:40:04;2021-02-04T06:43:56;516
24285;2021-03-14T13:10:44;2021-03-19T13:13:21;360
24286;2021-01-11T17:41:10;2021-01-14T17:45:24;620
24287;2021-02-20T12:42:30;2021-02-23T12:46:13;620
24288;2021-01-05T06:29:39;2021-01-07T06:33:39;620
24289;2021-01-15T03:45:19;2021-01-18T03:48:03;360
24290;2021-02-19T15:02:57;2021-02-22T15:06:50;360
24291;2021-01-13T16:35:56;2021-01-16T16:39:58;620
24292;2021-02-02T14:04:00;2021-02-05T14:06:28;360
24293;2021-04-10T11:15:56;2021-04-12T11:16:58;620
24294;2021-02-02T04:00:34;2021-02-07T04:01:43;360
24295;2021-01-31T03:52:15;2021-02-04T03:56:12;516
24296;2021-04-04T07:56:43;2021-04-08T08:00:42;360
24297;2021-03-19T13:17:59;2021-03-24T13:19:00;620
24298;2021-03-10T14:03:50;2021-03-14T14:05:39;360
24299;2021-01-05T04:21:07;2021-01-10T04:23:25;516
24300;2021-02-10T18:07:03;2021-02-13T18:09:35;620
24301;2021-02-25T05:09:25;2021-03-01T05:10:16;516
24302;2021-01-15T14:02:47;2021-01-17T14:03:19;620
24303;2021-03-07T10:23:38;2021-03-12T10:25:47;516
24304;2021-01-24T16:03:59;2021-01-26T16:06:46;620
24305;2021-03-18T15:34:37;2021-03-22T15:38:22;360
24306;2021-04-04T21:43:46;2021-04-06T21:47:21;360
24307;2021-03-26T11:04:27;2021-03-31T11:08:08;360
24308;2021-04-12T00:45:05;2021-04-14T00:48:50;516
24309;2021-04-15T12:54:37;2021-04-20T12:57:34;360
24310;2021-04-11T23:15:39;2021-04-15T23:20:27;516
24311;2021-04-02T08:41:25;2021-04-07T08:44:21;516
24312;2021-01-21T16:42:58;2021-01-25T16:43:37;620
24313;2021-04-04T15:58:33;2021-04-09T16:01:29;620
24314;2021-04-04T00:17:08;2021-04-06T00:19:13;516
24315;2021-03-07T06:25:23;2021-03-09T06:26:43;620
24316;2021-03-03T10:47:36;2021-03-07T10:52:22;620
24317;2021-01-22T13:59:37;2021-01-26T14:03:25;360
24318;2021-03-13T20:19:12;2021-03-15T20:21:55;516
24319;2021-01-11T23:01:46;2021-01-15T23:02:03;360
24320;2021-04-11T21:54:55;2021-04-13T21:57:19;360
24321;2021-02-14T03:25:10;2021-02-19T03:27:24;620
24322;2021-03-28T18:30:08;2021-04-02T18:33:44;360
24323;2021-03-26T15:39:10;2021-03-28T15:40:07;360
24324;2021-01-12T18:54:38;2021-01-16T18:56:23;360
24325;2021-01-07T17:53:30;2021-01-10T17:58:26;620
24326;2021-02-11T02:55:17;2021-02-16T02:58:03;516
24327;2021-02-15T17:10:16;2021-02-18T17:11:36;620
24328;2021-02-16T23:07:56;2021-02-19T23:08:20;360
24329;2021-03-13T15:37:59;2021-03-17T15:42:42;360
24330;2021-01-10T01:51:29;2021-01-15T01:54:53;620
24331;2021-03-16T18:15:01;2021-03-18T18:18:24;516
24332;2021-03-16T16:34:17;2021-03-18T16:35:25;620
24333;2021-01-15T23:08:50;2021-01-18T23:12:38;360
24334;2021-03-25T00:01:05;2021-03-29T00:01:36;360
24335;2021-03-23T16:53:46;2021-03-26T16:54:04;516
24336;2021-01-20T07:36:52;2021-01-24T07:40:54;620
24337;2021-03-04T23:03:06;2021-03-09T23:03:52;360
24338;2021-02-05T17:25:15;2021-02-10T17:28:33;360
24339;2021-03-25T19:16:32;2021-03-29T19:17:11;360
24340;2021-02-04T15:28:09;2021-02-08T15:30:15;516
24341;2021-03-21T08:14:42;2021-03-23T08:18:41;516
24342;2021-01-30T20:05:09;2021-02-04T20:09:11;360
24343;2021-01-01T03:46:36;2021-01-04T03:51:33;620
24344;2021-03-07T22:31:45;2021-03-09T22:32:20;360
24345;2021-01-03T15:57:01;2021-01-07T16:01:43;360
24346;2021-01-23T21:54:20;2021-01-26T21:58:44;360
24347;2021-03-25T21:27:30;2021-03-27T21:28:39;516
24348;2021-01-14T00:00:56;2021-01-16T00:02:38;620
24349;2021-01-17T17:52:58;2021-01-19T17:53:12;360
24350;2021-04-10T22:09:55;2021-04-14T22:11:35;620
24351;2021-03-26T14:45:54;2021-03-28T14:50:04;516
24352;2021-01-12T14:15:46;2021-01-16T14:16:36;620
24353;2021-03-09T10:32:16;2021-03-13T10:34:02;360
24354;2021-01-05T06:25:53;2021-01-07T06:30:11;516
24355;2021-03-12T17:49:07;2021-03-16T17:52:08;360
24356;2021-01-15T10:32:22;2021-01-19T10:36:57;360
24357;2021-01-24T05:41:55;2021-01-28T05:45:26;516
24358;2021-04-05T23:19:12;2021-04-08T23:21:41;620
24359;2021-01-07T15:35:03;2021-01-09T15:36:00;360
24360;2021-04-05T01:49:42;2021-04-07T01:50:50;360
24361;2021-02-15T10:24:17;2021-02-20T10:29:00;620
24362;2021-01-24T02:24:51;2021-01-29T02:29:19;516
24363;2021-02-05T08:56:09;2021-02-07T08:58:21;620
24364;2021-01-28T19:45:00;2021-01-30T19:48:58;620
24365;2021-04-05T05:44:27;2021-04-07T05:49:00;516
24366;2021-01-26T12:28:42;2021-01-28T12:29:03;516
24367;2021-01-08T16:08:54;2021-01-12T16:09:03;620
24368;2021-02-15T10:29:51;2021-02-18T10:31:04;620
24369;2021-01-15T10:03:57;2021-01-19T10:07:24;516
24370;2021-03-08T06:05:54;2021-03-13T06:06:56;360
24371;2021-03-19T13:17:05;2021-03-23T13:22:04;516
24372;2021-03-26T15:57:39;2021-03-29T16:01:00;360
24373;2021-03-07T19:43:03;2021-03-09T19:43:33;360
24374;2021-04-04T13:56:00;2021-04-09T14:00:03;620
24375;2021-03-24T15:12:57;2021-03-27T15:17:40;360
24376;2021-03-21T13:00:09;2021-03-25T13:02:35;360
24377;2021-01-01T10:47:05;2021-01-05T10:49:27;516
24378;2021-04-13T21:55:42;2021-04-15T22:00:37;620
24379;2021-02-28T20:46:18;2021-03-04T20:48:38;360
24380;2021-03-01T06:38:25;2021-03-03T06:40:33;516
24381;2021-03-21T14:57:24;2021-03-25T14:59:27;360
24382;2021-03-24T08:06:53;2021-03-28T08:07:28;516
24383;2021-02-25T21:59:09;2021-03-01T22:00:51;360
24384;2021-03-09T22:09:10;2021-03-11T22:09:41;360
24385;2021-02-24T17:27:12;2021-03-01T17:30:33;516
24386;2021-01-19T07:13:46;2021-01-21T07:18:42;360
24387;2021-03-23T03:15:14;2021-03-27T03:18:54;360
24388;2021-03-20T12:34:00;2021-03-22T12:38:46;516
24389;2021-02-13T15:04:01;2021-02-17T15:07:13;516
24390;2021-03-20T11:58:35;2021-03-23T12:01:24;360
24391;2021-01-01T16:27:20;2021-01-05T16:31:57;620
24392;2021-04-13T22:08:02;2021-04-18T22:11:23;360
24393;2021-02-26T13:57:15;2021-03-01T13:58:41;516
24394;2021-01-04T00:10:48;2021-01-07T00:11:15;516
24395;2021-04-08T13:50:12;2021-04-11T13:54:32;516
24396;2021-03-31T17:45:18;2021-04-04T17:49:47;360
24397;2021-01-13T10:57:31;2021-01-18T11:01:36;360
24398;2021-01-25T13:07:35;2021-01-28T13:10:53;516
24399;2021-02-18T21:47:30;2021-02-23T21:52:17;360
24400;2021-02-13T21:45:18;2021-02-15T21:49:19;360
24401;2021-01-23T15:28:45;2021-01-26T15:33:32;516
24402;2021-02-17T15:48:16;2021-02-22T15:50:28;620
24403;2021-01-03T14:14:52;2021-01-06T14:15:08;620
24404;2021-02-18T13:07:04;2021-02-21T13:07:24;620
24405;2021-02-27T18:15:22;2021-03-02T18:19:03;620
24406;2021-04-07T10:38:51;2021-04-11T10:42:39;516
24407;2021-02-07T14:24:54;2021-02-11T14:26:39;620
24408;2021-04-06T15:13:46;2021-04-09T15:16:01;516
24409;2021-04-09T00:58:10;2021-04-13T00:58:28;516
24410;2021-02-28T23:20:43;2021-03-02T23:22:46;360
24411;2021-02-22T17:34:44;2021-02-26T17:37:38;516
24412;2021-03-11T23:35:16;2021-03-13T23:36:43;360
24413;2021-03-04T06:06:49;2021-03-07T06:07:25;620
24414;2021-01-09T13:46:13;2021-01-11T13:46:58;360
24415;2021-03-21T17:23:21;2021-03-24T17:27:04;620
24416;2021-02-13T16:35:10;2021-02-17T16:36:12;360
24417;2021-03-08T18:27:10;2021-03-11T18:29:32;516
24418;2021-01-12T23:19:45;2021-01-15T23:21:46;360
24419;2021-01-01T19:39:37;2021-01-06T19:43:52;360
24420;2021-03-06T09:30:41;2021-03-09T09:32:52;516
24421;2021-04-06T00:44:22;2021-04-08T00:45:38;516
24422;2021-01-10T06:18:20;2021-01-12T06:21:26;360
24423;2021-03-07T00:03:10;2021-03-11T00:05:12;620
24424;2021-02-19T14:26:07;2021-02-22T14:27:06;360
24425;2021-03-08T19:59:31;2021-03-10T20:03:19;620
24426;2021-03-16T17:00:20;2021-03-21T17:00:52;516
24427;2021-02-14T07:43:51;2021-02-17T07:46:24;620
24428;2021-01-22T05:26:37;2021-01-26T05:29:18;360
24429;2021-02-11T06:20:56;2021-02-16T06:21:43;516
24430;2021-03-29T02:17:50;2021-03-31T02:19:01;360
24431;2021-01-08T14:07:00;2021-01-10T14:11:37;620
24432;2021-01-12T18:49:14;2021-01-16T18:50:48;360
24433;2021-01-12T23:52:35;2021-01-15T23:53:16;620
24434;2021-02-16T07:48:58;2021-02-18T07:52:38;620
24435;2021-02-17T16:10:11;2021-02-22T16:13:47;620
24436;2021-04-09T14:05:01;2021-04-11T14:06:11;516
24437;2021-02-12T00:20:26;2021-02-17T00:21:28;620
24438;2021-03-15T00:34:59;2021-03-17T00:36:13;516
24439;2021-04-07T12:08:32;2021-04-12T12:10:47;516
24440;2021-03-13T22:09:35;2021-03-15T22:14:12;620
24441;2021-02-05T09:06:34;2021-02-07T09:09:49;360
24442;2021-04-05T18:39:43;2021-04-10T18:41:58;360
24443;2021-02-05T02:58:49;2021-02-08T02:59:45;360
24444;2021-01-19T17:36:52;2021-01-23T17:36:58;516
24445;2021-01-17T03:34:22;2021-01-22T03:36:54;516
24446;2021-03-12T19:36:58;2021-03-15T19:39:54;620
24447;2021-03-07T15:48:21;2021-03-11T15:52:43;516
24448;2021-01-17T17:41:19;2021-01-20T17:45:44;516
24449;2021-03-11T21:00:30;2021-03-15T21:02:55;516
24450;2021-01-15T19:30:21;2021-01-18T19:33:02;360
24451;2021-02-22T19:51:56;2021-02-26T19:55:55;360
24452;2021-01-28T20:30:14;2021-02-01T20:30:30;516
24453;2021-03-20T15:27:52;2021-03-22T15:30:06;360
24454;2021-01-28T22:35:19;2021-02-01T22:35:45;360
24455;2021-01-02T15:37:43;2021-01-07T15:38:14;516
24456;2021-02-26T08:59:38;2021-03-02T09:01:32;360
24457;2021-04-13T09:59:22;2021-04-16T10:03:57;516
24458;2021-02-06T07:18:35;2021-02-09T07:23:18;360
24459;2021-03-03T12:57:03;2021-03-07T12:57:44;360
24460;2021-03-21T08:28:11;2021-03-24T08:30:23;516
24461;2021-04-11T05:42:23;2021-04-15T05:44:41;516
24462;2021-01-06T09:05:46;2021-01-08T09:10:04;360
24463;2021-04-09T22:30:54;2021-04-11T22:35:13;516
24464;2021-03-11T10:43:24;2021-03-16T10:46:06;360
24465;2021-01-03T16:03:42;2021-01-07T16:08:01;360
24466;2021-02-26T00:24:16;2021-03-03T00:26:29;516
24467;2021-01-24T13:26:32;2021-01-26T13:29:38;360
24468;2021-04-11T18:33:21;2021-04-15T18:38:21;516
24469;2021-04-09T21:59:46;2021-04-11T22:04:14;360
24470;2021-02-11T03:08:35;2021-02-16T03:08:51;360
24471;2021-04-03T02:12:51;2021-04-05T02:12:59;360
24472;2021-03-30T20:39:28;2021-04-03T20:43:09;620
24473;2021-02-14T11:49:33;2021-02-19T11:50:58;516
24474;2021-03-26T09:30:28;2021-03-31T09:31:19;516
24475;2021-02-27T23:12:50;2021-03-01T23:13:34;620
24476;2021-01-17T23:37:33;2021-01-21T23:42:17;516
24477;2021-03-09T07:00:00;2021-03-13T07:04:39;516
24478;2021-04-11T07:49:24;2021-04-13T07:52:31;620
24479;2021-01-25T00:57:20;2021-01-27T01:02:08;516
24480;2021-01-16T16:26:48;2021-01-19T16:30:47;516
24481;2021-02-14T05:25:47;2021-02-19T05:29:11;516
24482;2021-03-14T17:30:11;2021-03-19T17:33:59;620
24483;2021-03-02T10:04:04;2021-03-06T10:04:24;360
24484;2021-02-09T06:32:25;2021-02-12T06:36:20;360
24485;2021-01-30T10:31:38;2021-02-01T10:36:27;620
24486;2021-03-08T08:32:03;2021-03-12T08:32:10;620
24487;2021-01-03T15:16:28;2021-01-07T15:16:34;360
24488;2021-04-01T22:43:47;2021-04-06T22:47:59;516
24489;2021-02-19T14:57:31;2021-02-22T14:59:37;360
24490;2021-01-09T00:46:16;2021-01-14T00:46:26;360
24491;2021-02-14T04:50:05;2021-02-17T04:54:51;516
24492;2021-01-11T02:48:52;2021-01-15T02:53:24;620
24493;2021-02-27T03:59:39;2021-03-02T04:00:42;516
24494;2021-01-04T12:12:20;2021-01-09T12:15:43;620
24495;2021-04-07T16:08:36;2021-04-11T16:08:59;516
24496;2021-01-23T05:39:25;2021-01-26T05:40:35;516
24497;2021-04-02T04:51:30;2021-04-06T04:56:12;516
24498;2021-04-01T14:55:17;2021-04-03T14:56:52;360
24499;2021-01-17T00:12:31;2021-01-21T00:12:45;516
24500;2021-02-21T08:57:02;2021-02-26T09:00:59;516
24501;2021-03-26T23:00:00;2021-03-29T23:03:37;516
24502;2021-04-09T09:42:37;2021-04-11T09:46:18;620
24503;2021-03-17T04:02:51;2021-03-19T04:04:48;620
24504;2021-03-07T00:37:30;2021-03-12T00:39:08;620
24505;2021-04-01T22:40:27;2021-04-05T22:44:32;516
24506;2021-03-31T00:08:14;2021-04-04T00:09:42;516
24507;2021-04-01T21:02:00;2021-04-05T21:06:28;620
24508;2021-03-09T14:42:18;2021-03-13T14:45:13;360
24509;2021-04-13T21:51:14;2021-04-18T21:51:21;620
24510;2021-01-09T23:13:18;2021-01-12T23:15:44;516
24511;2021-01-08T22:39:52;2021-01-13T22:41:20;620
24512;2021-01-12T21:20:47;2021-01-14T21:22:42;516
24513;2021-03-23T19:53:18;2021-03-27T19:57:25;360
24514;2021-03-23T03:25:36;2021-03-25T03:26:58;360
24515;2021-02-03T18:51:32;2021-02-05T18:53:04;360
24516;2021-04-02T10:29:04;2021-04-06T10:32:46;620
24517;2021-03-19T15:50:58;2021-03-24T15:54:04;360
24518;2021-03-19T20:39:51;2021-03-23T20:43:11;516
24519;2021-01-24T12:25:56;2021-01-29T12:28:01;360
24520;2021-02-10T03:30:15;2021-02-13T03:30:46;516
24521;2021-04-05T13:49:33;2021-04-09T13:52:10;360
24522;2021-02-14T12:31:11;2021-02-19T12:33:40;360
24523;2021-01-19T03:35:14;2021-01-23T03:38:01;516
24524;2021-02-19T08:21:27;2021-02-21T08:22:32;360
24525;2021-02-11T02:53:55;2021-02-16T02:58:40;516
24526;2021-01-27T23:49:03;2021-01-30T23:50:29;516
24527;2021-04-11T11:08:30;2021-04-15T11:08:50;516
24528;2021-04-03T03:55:53;2021-04-07T03:58:14;620
24529;2021-02-04T13:21:17;2021-02-08T13:24:42;620
24530;2021-03-28T00:06:48;2021-03-31T00:08:44;620
24531;2021-03-03T11:30:34;2021-03-07T11:34:00;620
24532;2021-01-13T17:26:16;2021-01-17T17:29:55;620
24533;2021-03-09T08:24:16;2021-03-12T08:28:02;620
24534;2021-01-26T00:23:28;2021-01-30T00:23:39;620
24535;2021-02-22T23:32:02;2021-02-26T23:34:37;360
24536;2021-01-09T17:26:15;2021-01-13T17:27:06;620
24537;2021-01-24T09:21:05;2021-01-27T09:21:10;360
24538;2021-01-19T03:00:02;2021-01-23T03:03:19;516
24539;2021-04-10T13:09:49;2021-04-14T13:11:09;360
24540;2021-03-14T11:32:52;2021-03-19T11:36:05;516
24541;2021-02-23T22:01:24;2021-02-27T22:05:12;620
24542;2021-04-16T03:25:17;2021-04-20T03:26:50;360
24543;2021-03-28T04:02:22;2021-04-01T04:03:49;620
24544;2021-03-01T17:07:12;2021-03-06T17:08:52;620
24545;2021-02-23T05:50:25;2021-02-25T05:53:01;360
24546;2021-02-16T04:51:15;2021-02-18T04:51:43;516
24547;2021-01-09T01:25:11;2021-01-14T01:28:27;620
24548;2021-02-28T03:17:34;2021-03-04T03:21:31;620
24549;2021-01-20T15:50:31;2021-01-24T15:52:28;516
24550;2021-02-11T23:15:40;2021-02-15T23:18:11;516
24551;2021-03-30T13:17:58;2021-04-04T13:22:24;620
24552;2021-04-05T21:15:35;2021-04-07T21:20:17;620
24553;2021-04-16T08:42:12;2021-04-18T08:43:46;620
24554;2021-01-27T02:44:15;2021-01-29T02:44:29;620
24555;2021-02-28T21:44:38;2021-03-02T21:46:21;516
24556;2021-03-07T17:21:21;2021-03-11T17:22:45;516
24557;2021-01-19T05:20:32;2021-01-24T05:24:12;516
24558;2021-02-09T01:35:09;2021-02-11T01:40:05;360
24559;2021-02-25T01:32:53;2021-03-01T01:33:47;516
24560;2021-02-26T01:40:47;2021-02-28T01:44:38;360
24561;2021-01-04T13:34:00;2021-01-08T13:35:48;620
24562;2021-01-03T08:30:46;2021-01-07T08:32:13;360
24563;2021-01-30T20:03:52;2021-02-02T20:05:24;516
24564;2021-02-08T10:11:24;2021-02-11T10:14:47;516
24565;2021-03-05T22:33:59;2021-03-10T22:35:03;620
24566;2021-02-08T22:55:21;2021-02-10T22:56:59;360
24567;2021-03-04T02:11:13;2021-03-08T02:15:34;620
24568;2021-01-29T01:55:05;2021-02-01T01:58:50;360
24569;2021-01-21T06:02:36;2021-01-23T06:03:37;620
24570;2021-03-04T11:57:24;2021-03-07T12:02:05;516
24571;2021-01-01T09:05:00;2021-01-04T09:05:23;620
24572;2021-01-22T23:41:22;2021-01-26T23:45:30;516
24573;2021-03-02T23:00:08;2021-03-06T23:05:06;360
24574;2021-03-23T02:11:29;2021-03-26T02:13:06;620
24575;2021-01-18T11:32:27;2021-01-20T11:36:03;360
24576;2021-04-08T13:10:22;2021-04-12T13:12:00;360
24577;2021-03-01T09:23:35;2021-03-04T09:24:50;360
24578;2021-03-02T19:21:48;2021-03-04T19:25:58;620
24579;2021-04-10T05:14:56;2021-04-15T05:17:27;360
24580;2021-01-23T18:36:32;2021-01-25T18:36:50;516
24581;2021-03-14T08:42:09;2021-03-16T08:47:05;620
24582;2021-02-22T02:13:51;2021-02-27T02:18:44;516
24583;2021-02-28T22:44:10;2021-03-05T22:47:31;516
24584;2021-01-14T23:00:22;2021-01-17T23:04:58;360
24585;2021-03-13T15:06:26;2021-03-18T15:08:49;620
24586;2021-01-07T02:37:44;2021-01-11T02:42:15;516
24587;2021-02-25T10:22:58;2021-02-28T10:24:43;516
24588;2021-04-10T07:16:11;2021-04-12T07:17:31;516
24589;2021-01-30T23:40:45;2021-02-02T23:44:38;620
24590;2021-02-25T23:26:57;2021-03-01T23:27:17;516
24591;2021-03-22T15:56:13;2021-03-27T15:58:40;360
24592;2021-01-26T17:09:45;2021-01-30T17:14:41;620
24593;2021-04-15T23:01:52;2021-04-17T23:03:06;516
24594;2021-03-19T01:46:25;2021-03-22T01:46:33;516
24595;2021-03-25T04:15:16;2021-03-29T04:17:50;360
24596;2021-02-14T01:42:56;2021-02-17T01:46:28;620
24597;2021-04-15T16:08:05;2021-04-20T16:09:54;516
24598;2021-01-02T01:52:59;2021-01-04T01:54:30;516
24599;2021-01-18T02:38:44;2021-01-22T02:43:35;620
24600;2021-03-30T10:45:09;2021-04-04T10:49:58;360
24601;2021-04-02T14:02:03;2021-04-06T14:04:25;620
24602;2021-04-16T12:13:53;2021-04-19T12:16:37;516
24603;2021-02-20T21:13:31;2021-02-24T21:15:25;360
24604;2021-03-12T22:42:09;2021-03-17T22:45:35;620
24605;2021-03-30T17:25:12;2021-04-04T17:28:53;360
24606;2021-03-28T17:16:13;2021-03-30T17:20:46;516
24607;2021-04-06T08:47:01;2021-04-09T08:49:37;516
24608;2021-02-07T20:12:23;2021-02-09T20:15:10;516
24609;2021-02-14T02:05:05;2021-02-16T02:09:16;360
24610;2021-02-26T07:18:58;2021-03-03T07:23:08;516
24611;2021-04-16T07:19:03;2021-04-20T07:23:23;620
24612;2021-02-20T05:48:02;2021-02-23T05:49:12;360
24613;2021-01-01T04:38:15;2021-01-03T04:43:08;360
24614;2021-02-11T23:01:33;2021-02-14T23:02:05;360
24615;2021-02-01T14:41:52;2021-02-04T14:42:16;620
24616;2021-02-02T05:51:30;2021-02-05T05:52:40;516
24617;2021-01-19T08:43:15;2021-01-22T08:45:02;360
24618;2021-04-10T07:07:01;2021-04-14T07:09:47;516
24619;2021-01-02T14:28:25;2021-01-06T14:29:31;516
24620;2021-02-07T09:31:32;2021-02-11T09:35:42;360
24621;2021-02-28T03:27:18;2021-03-03T03:31:59;620
24622;2021-02-27T11:41:39;2021-03-01T11:43:41;620
24623;2021-01-03T01:01:10;2021-01-08T01:02:53;360
24624;2021-04-13T00:06:08;2021-04-16T00:10:21;360
24625;2021-04-01T08:26:48;2021-04-06T08:27:29;620
24626;2021-03-14T19:03:07;2021-03-17T19:05:33;620
24627;2021-04-13T21:15:00;2021-04-15T21:16:09;516
24628;2021-04-06T13:17:08;2021-04-08T13:18:09;620
24629;2021-03-24T13:55:08;2021-03-27T13:59:42;360
24630;2021-03-08T18:54:25;2021-03-10T18:57:35;516
24631;2021-03-19T21:12:14;2021-03-21T21:16:31;516
24632;2021-04-02T16:09:46;2021-04-05T16:12:48;516
24633;2021-01-12T15:01:49;2021-01-15T15:03:49;620
24634;2021-02-19T19:08:23;2021-02-23T19:11:28;516
24635;2021-04-08T08:52:32;2021-04-10T08:55:44;360
24636;2021-02-05T02:02:11;2021-02-10T02:03:52;360
24637;2021-01-17T21:00:34;2021-01-22T21:03:03;516
24638;2021-04-03T15:34:27;2021-04-07T15:39:19;516
24639;2021-01-27T11:31:19;2021-01-30T11:32:54;360
24640;2021-02-03T17:32:51;2021-02-08T17:33:51;516
24641;2021-01-31T22:49:59;2021-02-02T22:50:20;360
24642;2021-02-10T11:12:47;2021-02-14T11:13:09;620
24643;2021-01-11T13:22:07;2021-01-15T13:26:39;620
24644;2021-03-29T18:48:46;2021-04-02T18:52:04;620
24645;2021-03-22T05:30:24;2021-03-26T05:33:58;360
24646;2021-02-18T05:45:54;2021-02-23T05:50:35;360
24647;2021-02-12T02:40:12;2021-02-16T02:42:44;516
24648;2021-04-12T07:27:05;2021-04-17T07:29:54;516
24649;2021-01-03T19:11:55;2021-01-07T19:14:31;620
24650;2021-02-09T10:55:20;2021-02-12T10:59:50;360
24651;2021-01-27T00:51:16;2021-01-30T00:51:21;360
24652;2021-04-11T19:43:00;2021-04-15T19:47:55;620
24653;2021-02-18T23:17:16;2021-02-21T23:17:29;516
24654;2021-02-24T13:01:28;2021-02-27T13:03:22;620
24655;2021-01-28T11:12:17;2021-02-02T11:14:10;516
24656;2021-03-21T18:14:57;2021-03-26T18:15:48;516
24657;2021-03-24T08:29:03;2021-03-29T08:29:55;360
24658;2021-01-12T12:28:20;2021-01-17T12:33:01;620
24659;2021-02-04T06:12:24;2021-02-08T06:12:29;516
24660;2021-03-28T18:38:23;2021-04-02T18:39:03;620
24661;2021-03-14T00:32:15;2021-03-19T00:33:02;620
24662;2021-01-23T22:09:16;2021-01-26T22:14:09;516
24663;2021-01-01T02:27:54;2021-01-04T02:29:23;516
24664;2021-01-28T18:54:03;2021-02-01T18:58:28;620
24665;2021-02-22T09:17:00;2021-02-25T09:19:40;360
24666;2021-02-17T14:47:16;2021-02-21T14:51:36;620
24667;2021-02-24T03:05:15;2021-02-28T03:07:55;360
24668;2021-02-19T09:50:25;2021-02-24T09:55:14;620
24669;2021-01-16T11:16:19;2021-01-20T11:17:20;516
24670;2021-01-18T06:20:57;2021-01-20T06:21:07;516
24671;2021-03-17T18:43:59;2021-03-20T18:44:10;516
24672;2021-04-14T18:51:36;2021-04-19T18:55:34;516
24673;2021-01-07T09:55:32;2021-01-11T09:55:54;360
24674;2021-02-03T19:50:50;2021-02-05T19:53:39;360
24675;2021-03-05T19:03:47;2021-03-10T19:04:39;620
24676;2021-02-01T19:46:03;2021-02-05T19:47:01;620
24677;2021-03-30T15:59:21;2021-04-04T16:02:34;516
24678;2021-02-10T03:25:09;2021-02-13T03:25:23;360
24679;2021-02-21T06:15:38;2021-02-23T06:17:00;360
